L1	L2	L3	ID	Function	EC	Gene	Count
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	37
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	37
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	2
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	2
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	22
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	22
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K15986	Manganese-dependent inorganic pyrophosphatase	3.6.1.1	ppaC	12
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16074	Zinc transporter		zntB	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16090	Catecholate siderophore receptor		fiu	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16169	Xanthine permease		pbuX	54
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16200	Dipeptide transport system permease protein		dppB1	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16200	Dipeptide transport system permease protein		dppB1	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16210	Oligogalacturonide transporter		togT, rhiT	96
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16248	Probable glucitol transport protein GutA		gutA, gutP	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16264	Cobalt-zinc-cadmium efflux system protein		czcD, zitB	2
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K16509	Regulatory protein spx		spxA	14
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K16511	Adapter protein MecA 1/2		mecA1_2	5
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16785	Energy-coupling factor transport system permease protein		ecfT	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16785	Energy-coupling factor transport system permease protein		ecfT	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	22
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	22
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	9
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K16849	Altronate dehydratase small subunit	4.2.1.7	uxaA1	6
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K16869	Octanoyl-[GcvH]:protein N-octanoyltransferase	2.3.1.204	lipL	4
Metabolism	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	2.4.1.289	wbbL	4
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	2.4.1.289	wbbL	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K16898	ATP-dependent helicase/nuclease subunit A	3.1.-.- 3.6.4.12	addA	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16916	Putative peptide transport system permease protein		yydJ	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16916	Putative peptide transport system permease protein		yydJ	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16917	Putative peptide transport system ATP-binding protein		yydI	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16917	Putative peptide transport system ATP-binding protein		yydI	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16924	Energy-coupling factor transport system substrate-specific component		mtsT	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17073	Putative lysine transport system substrate-binding protein		lysX1	28
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17073	Putative lysine transport system substrate-binding protein		lysX1	28
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17074	Putative lysine transport system permease protein		lysX2	45
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17074	Putative lysine transport system permease protein		lysX2	45
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17076	Putative lysine transport system ATP-binding protein		lysY	10
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17076	Putative lysine transport system ATP-binding protein		lysY	10
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	32
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	32
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase	2.7.8.8	CHO1, pssA	2
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase	2.7.8.8	CHO1, pssA	2
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K17195	D-allulose-6-phosphate 3-epimerase	5.1.3.-	alsE	5
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17215	Inositol transport system ATP-binding protein			2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17215	Inositol transport system ATP-binding protein			2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17319	Putative aldouronate transport system permease protein		lplB	38
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17319	Putative aldouronate transport system permease protein		lplB	38
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17320	Putative aldouronate transport system permease protein		lplC	28
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17320	Putative aldouronate transport system permease protein		lplC	28
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K17363	Urocanate reductase	1.3.99.33	urdA	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K17473	Sigma-54 dependent transcriptional regulator, dga operon transcriptional activator		dgaR	15
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17624	Endo-alpha-N-acetylgalactosaminidase	3.2.1.97	engCP, engBF, endoEF	41
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3	3.6.4.13	SUPV3L1, SUV3	4
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	64
Organismal Systems	Digestive system	Mineral absorption [PATH:ko04978]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	64
Human Diseases	Drug resistance: antineoplastic	Platinum drug resistance [PATH:ko01524]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	64
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	17
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	17
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	17
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17758	ADP-dependent NAD(P)H-hydrate dehydratase	4.2.1.136	nnrD	3
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K17828	Dihydroorotate dehydrogenase (NAD+) catalytic subunit	1.3.1.14	pyrDI	41
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17869	NADH oxidase (H2O-forming)	1.6.3.4	nox2	18
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	54
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	54
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	54
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	54
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K18121	Glyoxylate/succinic semialdehyde reductase	1.1.1.79 1.1.1.-	GLYR	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K18121	Glyoxylate/succinic semialdehyde reductase	1.1.1.79 1.1.1.-	GLYR	1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	8
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	8
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	8
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	8
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	44
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	44
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	44
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18234	Virginiamycin A acetyltransferase	2.3.1.-	vat	5
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K18301	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor		mexL	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18301	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor		mexL	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	33
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	33
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	33
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	33
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	4
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	4
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	4
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	4
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	4
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18367	CoA-dependent NAD(P)H sulfur oxidoreductase	1.8.1.18	CoADR	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18581	Unsaturated chondroitin disaccharide hydrolase	3.2.1.180	ugl	2
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K18649	Inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase	3.1.3.25 3.1.3.93 3.1.3.15	IMPL2	2
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:ko00562]	K18649	Inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase	3.1.3.25 3.1.3.93 3.1.3.15	IMPL2	2
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K18649	Inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase	3.1.3.25 3.1.3.93 3.1.3.15	IMPL2	2
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:ko04070]	K18649	Inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase	3.1.3.25 3.1.3.93 3.1.3.15	IMPL2	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18672	Diadenylate cyclase	2.7.7.85	dacA	17
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18673	Beta-glucoside kinase	2.7.1.85	bglK	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K18682	Ribonucrease Y	3.1.-.-	rny	58
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K18682	Ribonucrease Y	3.1.-.-	rny	58
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K18692	ATP-dependent RNA helicase CshB	3.6.4.13	cshB	34
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K18692	ATP-dependent RNA helicase CshB	3.6.4.13	cshB	34
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K18707	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	2.8.4.5	mtaB	1
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K18821	Lipoyl amidotransferase	2.3.1.200	lipL	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump		efrA, efrE	102
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump		efrA, efrE	102
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump		efrB, efrF	157
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump		efrB, efrF	157
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18889	ATP-binding cassette, subfamily B, multidrug efflux pump		mdlA, smdA	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18889	ATP-binding cassette, subfamily B, multidrug efflux pump		mdlA, smdA	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18890	ATP-binding cassette, subfamily B, multidrug efflux pump		mdlB, smdB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18890	ATP-binding cassette, subfamily B, multidrug efflux pump		mdlB, smdB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18903	Outer membrane protein, multidrug efflux system		oprC, opcM	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18903	Outer membrane protein, multidrug efflux system		oprC, opcM	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K18907	GntR family transcriptional regulator, regulator for abcA and norABC		norG	3
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18907	GntR family transcriptional regulator, regulator for abcA and norABC		norG	3
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	10
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	10
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	10
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18941	Two-component system, OmpR family, response regulator ArlR		arlR	6
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18941	Two-component system, OmpR family, response regulator ArlR		arlR	6
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18986	Two-component system, OmpR family, sensor kinase Ihk	2.7.13.3	ihk	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18986	Two-component system, OmpR family, sensor kinase Ihk	2.7.13.3	ihk	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18986	Two-component system, OmpR family, sensor kinase Ihk	2.7.13.3	ihk	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K19002	1,2-diacylglycerol 3-alpha-glucosyltransferase	2.4.1.337	mgs, bgsB	8
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K19002	1,2-diacylglycerol 3-alpha-glucosyltransferase	2.4.1.337	mgs, bgsB	8
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K19005	Lipoteichoic acid synthase	2.7.8.20	ltaS	13
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K19068	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase	1.1.1.367	wbjC	25
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K19081	Two-component system, OmpR family, sensor histidine kinase BraS/BceS	2.7.13.3	braS, bceS	13
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K19081	Two-component system, OmpR family, sensor histidine kinase BraS/BceS	2.7.13.3	braS, bceS	13
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K19081	Two-component system, OmpR family, sensor histidine kinase BraS/BceS	2.7.13.3	braS, bceS	13
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K19082	Two-component system, OmpR family, response regulator protein BraR/BceR		braR, bceR	18
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K19082	Two-component system, OmpR family, response regulator protein BraR/BceR		braR, bceR	18
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19083	Bacitracin transport system ATP-binding protein		braD, bceA	7
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K19083	Bacitracin transport system ATP-binding protein		braD, bceA	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19083	Bacitracin transport system ATP-binding protein		braD, bceA	7
Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K19107	Putative acetyltransferase	2.3.1.-	tabB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K19118	CRISPR-associated protein Csd2		csd2, cas7	5
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K19119	CRISPR-associated protein Cas5d		cas5d	6
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19220	Peptidoglycan DL-endopeptidase CwlS	3.4.-.-	cwlS	4
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K19220	Peptidoglycan DL-endopeptidase CwlS	3.4.-.-	cwlS	4
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19225	Rhomboid protease GluP	3.4.21.105	gluP	14
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19265	L-glyceraldehyde 3-phosphate reductase	1.1.1.-	gpr	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19309	Bacitracin transport system ATP-binding protein		bcrA	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19309	Bacitracin transport system ATP-binding protein		bcrA	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19349	Pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein		vga	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19349	Pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein		vga	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K19349	Pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein		vga	2
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K19423	Glycosyltransferase EpsE	2.4.-.-	epsE	2
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K19425	Glycosyltransferase EpsH	2.4.-.-	epsH	3
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K19504	Glucoselysine-6-phosphate deglycase		gfrE	10
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K19505	Sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator		gfrR	47
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K19506	Fructoselysine/glucoselysine PTS system EIIA component	2.7.1.-	gfrA	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19506	Fructoselysine/glucoselysine PTS system EIIA component	2.7.1.-	gfrA	3
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K19507	Fructoselysine/glucoselysine PTS system EIIB component	2.7.1.-	gfrB	15
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19507	Fructoselysine/glucoselysine PTS system EIIB component	2.7.1.-	gfrB	15
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K19508	Fructoselysine/glucoselysine PTS system EIIC component		gfrC	15
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19508	Fructoselysine/glucoselysine PTS system EIIC component		gfrC	15
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K19509	Fructoselysine/glucoselysine PTS system EIID component		gfrD	36
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19509	Fructoselysine/glucoselysine PTS system EIID component		gfrD	36
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K19510	Fructoselysine-6-phosphate deglycase		gfrF	8
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19597	Au+-exporting ATPase	3.6.1.-	golT	4
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K19633	Sorbose reductase	1.1.1.289	sr	10
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K19694	Two-component system, sensor histidine kinase ChiS		chiS	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K19694	Two-component system, sensor histidine kinase ChiS		chiS	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K19745	Acrylyl-CoA reductase (NADPH)	1.3.1.-	acuI	14
Not Included in Pathway or Brite	Unclassified: metabolism	Secondary metabolism	K19784	Chromate reductase, NAD(P)H dehydrogenase (quinone)		chrR, NQR	4
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K19788	Obg-like ATPase 1		OLA1	43
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19971	Manganese/zinc transport system substrate-binding protein		psaA, scaA	37
