protein	id	evalue	score
GCA_001047395___contig_3_fragment_6_865	VOG04616	1.1000000000000001e-27	93.1
GCA_029024925___contig_1_fragment_2_366	VOG17783	1.1999999999999998e-27	92.5
GCA_025728675___contig_3_fragment_1_22	VOG14084	1.9e-27	91.5
GCA_001047395___contig_3_fragment_6_857	VOG14084	1.9e-27	91.5
GCA_029024925___contig_1_fragment_32_2422	VOG02762	1.9e-27	91.8
MP_ONT81___contig_1_fragment_4_581	VOG23273	2e-27	91.7
GCA_029024925___contig_1_fragment_32_2420	VOG15791	2.5999999999999998e-27	91.8
MP_ONT81___contig_1_fragment_14_1393	VOG09810	2.7e-27	92.4
GCA_001047525___contig_7_fragment_1_88	VOG02632	2.7e-27	91.2
GCA_029024925___contig_1_fragment_12_1108	VOG01394	3e-27	91.3
MP_ONT81___contig_1_fragment_14_1388	VOG23090	5.6e-27	90.0
GCA_029024925___contig_1_fragment_22_1757	VOG24783	6.8e-27	89.1
GCA_029024925___contig_1_fragment_23_1867	VOG01434	7.2e-27	90.0
GCA_029024925___contig_1_fragment_32_2463	VOG10469	7.9e-27	90.5
GCA_029024925___contig_1_fragment_23_1917	VOG03474	1.2e-26	88.6
GCA_001047395___contig_3_fragment_6_832	VOG00687	1.3e-26	89.2
MP_ONT81___contig_1_fragment_4_562	VOG00918	2e-26	88.3
MP_ONT81___contig_1_fragment_12_1200	VOG23273	2.3e-26	88.1
GCA_025728615___contig_11_7	VOG00743	2.6e-26	88.1
GCA_029024925___contig_1_fragment_23_1885	VOG00065	3e-26	87.7
GCA_029024925___contig_1_fragment_23_1881	VOG00283	3.4e-26	87.4
GCA_029024925___contig_1_fragment_22_1732	VOG01397	5.9e-26	87.1
GCA_029024925___contig_1_fragment_15_1306	VOG01191	7.3e-26	87.0
GCA_029024925___contig_1_fragment_2_370	VOG00041	1.0999999999999999e-25	86.7
MP_ONT81___contig_1_fragment_4_557	VOG09810	1.3e-25	86.8
MP_ONT81___contig_1_fragment_12_1223	VOG00687	1.3e-25	86.0
GCA_029024925___contig_1_fragment_12_1104	VOG00188	2.4e-25	85.3
MP_ONT81___contig_1_fragment_7_780	VOG09424	2.5000000000000003e-25	84.5
GCA_025728595___contig_15_2	VOG00687	2.7e-25	85.0
GCA_029024925___contig_1_fragment_33_2540	VOG00935	3.6e-25	84.5
GCA_029024925___contig_1_fragment_32_2454	VOG09757	3.7e-25	84.6
GCA_029024925___contig_1_fragment_22_1751	VOG00098	1.0000000000000001e-24	83.5
GCA_001047525___contig_7_fragment_2_136	VOG00935	1.3e-24	82.6
GCA_029024925___contig_1_fragment_23_1874	VOG01394	1.6e-24	82.4
MP_ONT81___contig_1_fragment_12_1235	VOG10469	1.8e-24	82.8
GCA_025728615___contig_11_10	VOG00283	1.8999999999999998e-24	81.8
MP_ONT81___contig_1_fragment_4_566	VOG01483	2.9e-24	81.9
GCA_029024925___contig_1_fragment_32_2442	VOG09810	3.3e-24	82.2
GCA_025728675___contig_3_fragment_1_1	VOG00188	3.7e-24	81.4
GCA_001047395___contig_3_fragment_6_842	VOG00098	7.000000000000001e-24	80.8
MP_ONT81___contig_1_fragment_14_1402	VOG03001	9.1e-24	79.2
MP_ONT81___contig_1_fragment_4_554	VOG00188	2.1e-23	79.0
GCA_025728615___contig_11_5	VOG01394	2.6e-23	78.5
MP_ONT81___contig_1_fragment_3_509	VOG00446	4.0999999999999997e-23	78.1
GCA_001047525___contig_7_fragment_1_90	VOG00446	4.0999999999999997e-23	78.1
GCA_029024925___contig_1_fragment_3_385	VOG17662	5.9e-23	77.0
GCA_001047395___contig_3_fragment_6_837	VOG00188	6.6e-23	77.4
GCA_001047395___contig_3_fragment_6_824	VOG03575	7.5e-23	77.0
GCA_029024925___contig_1_fragment_33_2539	VOG20545	7.700000000000001e-23	76.6
GCA_025728595___contig_15_9	VOG03575	1.6e-22	76.0
MP_ONT81___contig_1_fragment_12_1216	VOG03575	1.6e-22	76.0
GCA_029024925___contig_1_fragment_12_1109	VOG20055	3.9999999999999997e-22	73.4
GCA_029024925___contig_1_fragment_23_1887	VOG04882	6.7e-22	73.6
GCA_025728615___contig_11_8	VOG00973	1.0000000000000001e-21	73.6
GCA_001047395___contig_3_fragment_6_833	VOG00962	1.2e-21	73.2
GCA_029024925___contig_1_fragment_22_1718	VOG04462	2.0000000000000002e-21	72.6
GCA_029024925___contig_1_fragment_32_2436	VOG23091	2.0999999999999997e-21	72.3
MP_ONT81___contig_1_fragment_12_1224	VOG00962	2.3e-21	72.3
GCA_029024925___contig_1_fragment_32_2475	VOG00806	2.4e-21	71.6
GCA_029024925___contig_1_fragment_22_1735	VOG15361	3.4999999999999996e-21	71.5
GCA_025728615___contig_11_19	VOG00188	4.1e-21	71.6
GCA_029024925___contig_1_fragment_14_1188	VOG04462	4.9e-21	71.4
GCA_001047395___contig_3_fragment_6_830	VOG09810	5.0000000000000005e-21	71.7
GCA_029024925___contig_1_fragment_22_1727	VOG13479	1.0000000000000001e-20	69.9
MP_ONT81___contig_1_fragment_14_1376	VOG01434	2.7e-20	68.7
GCA_025728595___contig_15_1	VOG00962	3.1e-20	68.6
MP_ONT81___contig_1_fragment_4_580	VOG01434	5.2000000000000005e-20	67.8
MP_ONT81___contig_1_fragment_3_503	VOG00188	5.2999999999999996e-20	68.0
GCA_025728615___contig_11_17	VOG02869	5.2999999999999996e-20	68.7
GCA_029024925___contig_1_fragment_32_2464	VOG24783	6.1e-20	66.9
GCA_029024925___contig_1_fragment_22_1747	VOG02885	6.1e-20	67.5
GCA_029024925___contig_1_fragment_32_2418	VOG04462	6.400000000000001e-20	67.7
GCA_001047525___contig_7_fragment_1_78	VOG01434	6.6e-20	67.5
MP_ONT81___contig_1_fragment_3_519	VOG01434	6.6e-20	67.5
GCA_029024925___contig_1_fragment_32_2429	VOG13479	7.099999999999999e-20	67.1
MP_ONT81___contig_1_fragment_14_1415	VOG00361	1.4e-19	66.7
MP_ONT81___contig_1_fragment_12_1198	VOG14226	1.5e-19	65.6
GCA_029024925___contig_1_fragment_23_1909	VOG21265	1.6999999999999999e-19	65.8
GCA_029024925___contig_1_fragment_22_1754	VOG01605	2.2000000000000003e-19	65.8
MP_ONT81___contig_1_fragment_14_1395	VOG00679	2.5999999999999996e-19	65.4
GCA_025728595___contig_16_1	VOG14226	3e-19	64.6
GCA_025728595___contig_16_8	VOG01434	3.2000000000000003e-19	65.3
GCA_001047395___contig_3_fragment_6_807	VOG01434	3.2000000000000003e-19	65.3
MP_ONT81___contig_1_fragment_12_1201	VOG01434	3.6e-19	65.1
GCA_001047525___contig_7_fragment_1_92	VOG00743	3.8e-19	65.0
MP_ONT81___contig_1_fragment_3_507	VOG00743	3.8e-19	65.0
GCA_001047395___contig_3_fragment_3_338	VOG01833	7.6e-19	64.2
GCA_001047525___contig_4_fragment_1_51	VOG01833	7.6e-19	64.2
MP_ONT81___contig_1_fragment_13_1354	VOG01833	7.8e-19	64.2
GCA_029024925___contig_1_fragment_12_1107	VOG00446	1.5e-18	63.1
MP_LCAL0054___contig_2_fragment_2_107	VOG00098	1.7000000000000002e-18	63.3
GCA_029024925___contig_1_fragment_22_1767	VOG02771	2.9e-18	62.6
MP_ONT81___contig_1_fragment_4_587	VOG14226	3e-18	61.4
GCA_029024925___contig_1_fragment_23_1866	VOG22709	6.1e-18	60.8
MP_ONT81___contig_1_fragment_14_1405	VOG00399	6.7000000000000006e-18	60.6
GCA_029024925___contig_1_fragment_28_2117	VOG02771	6.800000000000001e-18	61.4
GCA_029024925___contig_1_fragment_32_2433	VOG23093	1.3e-17	59.8
MP_ONT81___contig_1_fragment_14_1414	VOG02771	1.3e-17	60.5
GCA_029024925___contig_1_fragment_12_1099	VOG02771	1.6e-17	60.2
GCA_029024925___contig_1_fragment_22_1719	VOG22709	1.7000000000000002e-17	59.4
MP_ONT81___contig_1_fragment_14_1392	VOG00236	1.8e-17	59.8
GCA_001047525___contig_4_fragment_4_432	VOG04176	2.1e-17	59.3
GCA_001047395___contig_3_fragment_5_717	VOG04176	2.1e-17	59.3
MP_ONT81___contig_1_fragment_15_1466	VOG00051	2.2e-17	59.1
MP_ONT81___contig_1_fragment_12_1217	VOG00066	2.4e-17	58.9
GCA_025728595___contig_15_8	VOG00066	2.4e-17	58.9
GCA_025728595___contig_16_10	VOG00146	3.8e-17	57.6
GCA_001047395___contig_3_fragment_6_809	VOG00146	3.8e-17	57.6
GCA_029024925___contig_1_fragment_32_2446	VOG01162	4.4e-17	58.4
GCA_029024925___contig_1_fragment_22_1768	VOG00361	6.2e-17	58.0
MP_ONT81___contig_1_fragment_12_1203	VOG00146	7.6e-17	56.6
MP_ONT81___contig_1_fragment_4_578	VOG00146	7.700000000000001e-17	56.6
GCA_029024925___contig_1_fragment_4_443	VOG00520	7.700000000000001e-17	57.1
GCA_029024925___contig_1_fragment_20_1604	VOG17662	9.6e-17	56.5
GCA_029024925___contig_1_fragment_21_1623	VOG10140	1.1000000000000001e-16	56.6
MP_ONT81___contig_1_fragment_4_553	VOG19011	1.2e-16	56.6
GCA_029024925___contig_1_fragment_23_1884	VOG02615	1.2e-16	57.9
GCA_029024925___contig_1_fragment_32_2438	VOG23089	2.1e-16	56.0
GCA_029024925___contig_1_fragment_23_1879	VOG00973	2.7e-16	56.1
GCA_029024925___contig_1_fragment_14_1195	VOG02771	3.6000000000000003e-16	55.8
MP_LCAL0054___contig_2_fragment_2_100	VOG00806	3.9e-16	54.3
GCA_029024925___contig_1_fragment_26_2010	VOG00004	4.2e-16	54.9
GCA_025728615___contig_11_13	VOG02615	4.5e-16	56.1
GCA_029024925___contig_1_fragment_32_2444	VOG00559	4.8e-16	55.2
GCA_029024925___contig_1_fragment_32_2431	VOG00097	4.900000000000001e-16	55.0
GCA_029024925___contig_1_fragment_12_1105	VOG00743	7.4e-16	54.3
GCA_029024925___contig_1_fragment_15_1311	VOG01592	8e-16	54.0
MP_ONT81___contig_1_fragment_14_1397	VOG00188	8.699999999999999e-16	54.3
GCA_029024925___contig_1_fragment_2_373	VOG22616	1.2e-15	53.4
GCA_029024925___contig_1_fragment_23_1920	VOG01385	1.3e-15	53.3
GCA_029024925___contig_1_fragment_22_1763	VOG01520	1.4e-15	53.3
MP_ONT81___contig_1_fragment_14_1387	VOG23091	2.1e-15	53.0
GCA_001047555___contig_10_fragment_2_22	VOG02771	3e-15	52.8
GCA_029024925___contig_1_fragment_19_1589	VOG00449	4.2e-15	51.7
MP_ONT81___contig_1_fragment_14_1389	VOG23089	5.5e-15	51.4
GCA_029024925___contig_1_fragment_22_1734	VOG00239	7.6e-15	51.1
GCA_029024925___contig_1_fragment_12_1106	VOG00149	8.2e-15	51.0
GCA_029024925___contig_1_fragment_32_2435	VOG23092	1.2e-14	50.5
GCA_029024925___contig_1_fragment_26_2011	VOG02771	1.3999999999999999e-14	50.7
GCA_025728595___contig_15_7	VOG00181	1.5e-14	49.8
MP_ONT81___contig_1_fragment_12_1218	VOG00181	1.5e-14	49.8
GCA_029024925___contig_1_fragment_32_2470	VOG02771	1.7e-14	50.4
GCA_001047395___contig_3_fragment_6_801	VOG14094	2e-14	49.6
GCA_001047395___contig_3_fragment_6_826	VOG00181	2.2e-14	49.2
GCA_001047555___contig_10_fragment_1_8	VOG03824	4e-14	48.6
GCA_025728595___contig_16_6	VOG14094	5.700000000000001e-14	48.1
GCA_029024925___contig_1_fragment_2_380	VOG00449	8.100000000000001e-14	47.6
GCA_029024925___contig_1_fragment_12_1100	VOG01042	9.6e-14	47.2
GCA_001047525___contig_7_fragment_2_133	VOG20545	1.1e-13	46.3
MP_ONT81___contig_1_fragment_12_1202	VOG00192	1.2e-13	47.1
GCA_001047395___contig_3_fragment_6_802	VOG17718	1.3e-13	47.0
GCA_029024925___contig_1_fragment_22_1722	VOG00146	1.4e-13	46.2
MP_ONT81___contig_1_fragment_14_1377	VOG00192	2.1e-13	46.2
GCA_029024925___contig_1_fragment_32_2424	VOG00146	2.1e-13	45.6
GCA_029024925___contig_1_fragment_20_1601	VOG09424	2.5e-13	44.8
MP_ONT81___contig_1_fragment_4_579	VOG00192	3.2e-13	45.7
GCA_029024925___contig_1_fragment_32_2441	VOG00236	4.9e-13	45.1
GCA_029024925___contig_1_fragment_10_792	VOG02504	9.8e-13	44.0
MP_LCAL0054___contig_2_fragment_2_97	VOG01073	1.1e-12	43.4
GCA_029024925___contig_1_fragment_3_388	VOG00487	1.2e-12	43.5
GCA_029024925___contig_1_fragment_32_2471	VOG00361	1.3000000000000001e-12	43.7
GCA_029024925___contig_1_fragment_21_1629	VOG01473	1.3999999999999999e-12	42.8
MP_ONT81___contig_1_fragment_4_567	VOG00045	1.4999999999999999e-12	43.5
MP_ONT81___contig_1_fragment_4_561	VOG00241	1.8000000000000002e-12	43.1
GCA_029024925___contig_1_fragment_10_779	VOG01073	2e-12	42.6
GCA_001047525___contig_7_fragment_2_130	VOG15510	2e-12	42.9
GCA_001047395___contig_3_fragment_6_868	VOG02771	2.2e-12	43.5
MP_ONT81___contig_1_fragment_4_568	VOG01238	3.6000000000000004e-12	42.7
MP_ONT81___contig_1_fragment_12_1227	VOG01156	3.9e-12	42.3
GCA_001047525___contig_7_fragment_1_97	VOG00188	4e-12	42.4
GCA_029024925___contig_1_fragment_3_386	VOG17662	4.4e-12	41.2
MP_ONT81___contig_1_fragment_14_1385	VOG01397	9.1e-12	40.9
GCA_001047525___contig_7_fragment_1_85	VOG21997	1.1e-11	40.3
MP_ONT81___contig_1_fragment_4_538	VOG02771	2.0000000000000002e-11	40.4
MP_ONT81___contig_1_fragment_14_1386	VOG00973	2.5e-11	40.0
MP_BCQMy223___contig_1_fragment_14_1461	VOG17046	0.0	1197.0
MP_BCQMy223___contig_1_fragment_4_356	VOG03262	4.599999999999997e-275	910.3
GCA_001047445___contig_8_fragment_1_58	VOG03262	4.599999999999997e-275	910.3
GCA_004001225___contig_1_fragment_3_331	VOG03262	4.599999999999997e-275	910.3
MP_ONT143___contig_1_fragment_13_1345	VOG03262	4.599999999999997e-275	910.3
MP_ONT143___contig_1_fragment_1_74	VOG24298	9.499999999999997e-170	562.3
GCA_025728635___contig_21_20	VOG24298	3.5999999999999986e-161	533.9
MP_BCQMy223___contig_1_fragment_14_1464	VOG02949	2.6999999999999996e-154	510.1
GCA_001047445___contig_7_fragment_6_365	VOG00639	2.8999999999999996e-143	474.1
MP_BCQMy223___contig_1_fragment_15_1529	VOG00120	7.999999999999998e-141	466.7
MP_ONT143___contig_1_fragment_15_1465	VOG00120	7.999999999999998e-141	466.7
MP_ONT143___contig_1_fragment_4_567	VOG00824	1.9999999999999995e-121	403.0
MP_BCQMy223___contig_1_fragment_12_1202	VOG00824	1.9999999999999995e-121	403.0
GCA_025728645___contig_11_fragment_1_1	VOG00824	1.4999999999999995e-120	400.2
GCA_004001225___contig_1_fragment_9_1165	VOG00824	1.1999999999999998e-112	374.0
GCA_001047445___contig_7_fragment_5_309	VOG00824	1.1999999999999998e-112	374.0
MP_BCQMy223___contig_1_fragment_3_305	VOG00674	6.5e-109	361.1
MP_ONT143___contig_1_fragment_14_1396	VOG00674	6.5e-109	361.1
MP_BCQMy223___contig_1_fragment_14_1465	VOG10295	1.4999999999999995e-107	354.5
MP_ONT143___contig_1_fragment_1_73	VOG00674	2.6999999999999994e-107	355.8
GCA_025728635___contig_21_22	VOG00674	6.299999999999998e-106	351.3
GCA_001047445___contig_7_fragment_2_171	VOG00029	7.4e-102	338.0
GCA_001047515___contig_16_fragment_2_90	VOG00029	7.4e-102	338.0
GCA_004001225___contig_1_fragment_12_1302	VOG00029	9.999999999999999e-102	337.5
MP_BCQMy223___contig_1_fragment_14_1469	VOG00461	3.699999999999999e-101	335.8
GCA_001047445___contig_7_fragment_6_355	VOG10295	1.0999999999999998e-92	305.8
MP_BCQMy223___contig_1_fragment_15_1530	VOG00398	5.299999999999999e-90	297.6
MP_ONT143___contig_1_fragment_15_1466	VOG00398	5.299999999999999e-90	297.6
GCA_001047445___contig_8_fragment_3_185	VOG13487	8.9e-90	298.0
MP_ONT143___contig_1_fragment_1_85	VOG13487	8.9e-90	298.0
MP_BCQMy223___contig_1_fragment_5_485	VOG13487	9.7e-90	297.9
MP_ONT143___contig_1_fragment_12_1220	VOG13487	9.7e-90	297.9
MP_BCQMy223___contig_1_fragment_11_1142	VOG13487	1.7e-89	297.1
GCA_001047465___contig_10_fragment_1_38	VOG13487	1.7e-89	297.1
GCA_004001225___contig_1_fragment_6_816	VOG13487	1.7e-89	297.1
MP_ONT143___contig_1_fragment_12_1193	VOG05099	1.1999999999999997e-85	283.1
MP_BCQMy223___contig_1_fragment_5_493	VOG04056	2e-81	270.5
MP_ONT143___contig_1_fragment_12_1212	VOG04056	2e-81	270.5
GCA_025728635___contig_21_16	VOG00381	9.199999999999998e-80	264.5
GCA_025728635___contig_21_1	VOG00824	2.7999999999999996e-77	257.1
GCA_001047445___contig_7_fragment_6_367	VOG01829	1.6999999999999996e-76	254.0
GCA_025728635___contig_21_15	VOG00213	1e-75	251.5
GCA_001047445___contig_8_fragment_3_182	VOG04497	1.0999999999999999e-74	247.2
MP_BCQMy223___contig_1_fragment_5_482	VOG04497	1.0999999999999999e-74	247.2
MP_ONT143___contig_1_fragment_1_82	VOG04497	4.099999999999999e-74	245.3
MP_ONT143___contig_1_fragment_12_1223	VOG04497	4.099999999999999e-74	245.3
MP_BCQMy223___contig_1_fragment_11_1145	VOG04497	5.9999999999999986e-74	244.7
MP_BCQMy223___contig_1_fragment_3_323	VOG00824	7.199999999999999e-73	242.5
MP_ONT143___contig_1_fragment_14_1378	VOG00824	7.199999999999999e-73	242.5
MP_BCQMy223___contig_1_fragment_3_298	VOG00523	9.199999999999998e-73	241.8
MP_ONT143___contig_1_fragment_14_1403	VOG00523	9.199999999999998e-73	241.8
GCA_004001225___contig_1_fragment_6_858	VOG00041	9.899999999999999e-71	235.0
GCA_001047465___contig_10_fragment_1_80	VOG00041	9.899999999999999e-71	235.0
MP_ONT143___contig_1_fragment_1_94	VOG04056	1.2999999999999998e-70	234.7
MP_BCQMy223___contig_1_fragment_11_1134	VOG04056	1.6999999999999997e-70	234.3
MP_BCQMy223___contig_1_fragment_14_1479	VOG00041	2.2999999999999996e-68	227.3
GCA_004001225___contig_1_fragment_6_807	VOG21220	5.799999999999999e-68	226.0
GCA_001047465___contig_10_fragment_1_29	VOG21220	2.0999999999999995e-67	224.1
MP_BCQMy223___contig_1_fragment_14_1455	VOG00381	9.999999999999998e-67	221.5
MP_ONT143___contig_1_fragment_14_1395	VOG00724	2.899999999999999e-66	220.6
MP_BCQMy223___contig_1_fragment_3_306	VOG00724	2.899999999999999e-66	220.6
GCA_001047465___contig_10_fragment_1_28	VOG04056	3.4999999999999995e-66	219.9
GCA_004001225___contig_1_fragment_6_806	VOG04056	3.4999999999999995e-66	219.9
MP_BCQMy223___contig_1_fragment_14_1454	VOG00213	1.3999999999999998e-65	218.0
MP_ONT143___contig_1_fragment_14_1414	VOG00041	2.1999999999999998e-65	217.4
GCA_025728635___contig_19_fragment_1_8	VOG00041	2.1999999999999998e-65	217.4
MP_BCQMy223___contig_1_fragment_3_287	VOG00041	2.1999999999999998e-65	217.4
MP_ONT143___contig_1_fragment_12_1235	VOG01757	1.8e-64	214.4
MP_ONT143___contig_1_fragment_1_53	VOG00041	3.299999999999999e-64	213.6
GCA_001047515___contig_16_fragment_1_76	VOG00084	1.8999999999999998e-63	211.4
GCA_001047445___contig_7_fragment_3_185	VOG00084	1.8999999999999998e-63	211.4
GCA_001047445___contig_7_fragment_6_382	VOG00183	1.9999999999999996e-63	210.1
GCA_001047445___contig_7_fragment_6_336	VOG00520	2.9e-63	210.5
GCA_001047445___contig_8_fragment_3_157	VOG00041	1.0999999999999999e-61	205.3
MP_BCQMy223___contig_1_fragment_5_450	VOG00041	4e-61	203.4
MP_ONT143___contig_1_fragment_12_1251	VOG00041	4e-61	203.4
GCA_001047445___contig_7_fragment_6_383	VOG01075	7.4e-57	188.7
GCA_025728635___contig_21_14	VOG00686	2e-56	188.4
GCA_004001225___contig_1_fragment_12_1301	VOG02151	2.0999999999999996e-56	187.6
GCA_001047515___contig_16_fragment_2_89	VOG02151	2.0999999999999996e-56	187.6
GCA_001047445___contig_7_fragment_5_318	VOG02574	3.8999999999999997e-56	186.9
GCA_004001225___contig_1_fragment_9_1156	VOG02574	4e-56	186.8
MP_BCQMy223___contig_1_fragment_12_1195	VOG02574	4e-56	186.8
MP_ONT143___contig_1_fragment_4_574	VOG02574	4e-56	186.8
GCA_004001225___contig_1_fragment_13_1407	VOG05855	1.1999999999999998e-55	184.9
GCA_001047445___contig_7_fragment_1_64	VOG05855	1.3e-55	184.8
GCA_001047515___contig_16_fragment_3_197	VOG05855	1.3e-55	184.8
MP_ONT143___contig_1_fragment_14_1372	VOG02574	6.999999999999999e-55	182.8
MP_BCQMy223___contig_1_fragment_3_329	VOG02574	6.999999999999999e-55	182.8
GCA_001047445___contig_7_fragment_6_384	VOG00452	9.199999999999999e-55	182.7
MP_BCQMy223___contig_1_fragment_14_1466	VOG10294	9.999999999999999e-55	180.2
GCA_001047445___contig_7_fragment_5_311	VOG13479	3.8e-54	179.9
MP_ONT143___contig_1_fragment_4_568	VOG13479	1e-53	178.6
MP_BCQMy223___contig_1_fragment_12_1201	VOG13479	1e-53	178.6
GCA_004001225___contig_1_fragment_9_1163	VOG13479	1.7e-53	177.8
MP_BCQMy223___contig_1_fragment_11_1118	VOG00041	5e-53	176.8
MP_BCQMy223___contig_1_fragment_5_472	VOG21431	1.4999999999999998e-52	174.5
GCA_001047445___contig_8_fragment_3_172	VOG21431	1.4999999999999998e-52	174.5
MP_BCQMy223___contig_1_fragment_14_1468	VOG00519	1.6999999999999997e-52	174.7
MP_ONT143___contig_1_fragment_14_1377	VOG13479	1.8999999999999998e-52	174.4
MP_BCQMy223___contig_1_fragment_3_324	VOG13479	1.8999999999999998e-52	174.4
MP_BCQMy223___contig_1_fragment_14_1442	VOG03140	4.1999999999999997e-50	166.3
GCA_004001225___contig_1_fragment_6_832	VOG00404	7.4e-50	165.2
GCA_001047465___contig_10_fragment_1_53	VOG00404	7.4e-50	165.2
GCA_004001225___contig_1_fragment_5_707	VOG03321	1.4000000000000002e-49	164.7
GCA_001047555___contig_6_fragment_3_439	VOG03321	1.4000000000000002e-49	164.7
MP_BCQMy223___contig_1_fragment_5_474	VOG00404	1.5e-48	161.0
GCA_001047445___contig_8_fragment_3_174	VOG00404	2e-48	160.6
MP_ONT143___contig_1_fragment_12_1231	VOG00404	2.5e-48	160.3
MP_BCQMy223___contig_1_fragment_11_1152	VOG00404	9.400000000000001e-48	158.4
MP_ONT143___contig_1_fragment_12_1236	VOG11084	3.1e-47	156.6
GCA_001047465___contig_10_fragment_1_58	VOG11084	3.5e-47	156.4
GCA_004001225___contig_1_fragment_6_837	VOG11084	3.5e-47	156.4
MP_BCQMy223___contig_1_fragment_5_455	VOG10124	5.9e-46	153.3
GCA_025728635___contig_21_12	VOG00633	1.1e-45	152.9
GCA_001047445___contig_7_fragment_6_341	VOG10124	1.1e-45	152.4
MP_ONT143___contig_1_fragment_1_58	VOG10124	1.8e-45	151.8
MP_BCQMy223___contig_1_fragment_14_1453	VOG00686	5.7e-45	150.7
GCA_001047555___contig_6_fragment_3_442	VOG12515	8.900000000000001e-44	145.5
GCA_004001225___contig_1_fragment_5_710	VOG12515	8.900000000000001e-44	145.5
MP_BCQMy223___contig_1_fragment_11_1157	VOG11084	9.099999999999999e-44	145.3
GCA_001047445___contig_7_fragment_6_354	VOG10294	1.1e-43	144.6
GCA_025728635___contig_21_6	VOG00149	1.6999999999999998e-43	144.6
GCA_001047445___contig_7_fragment_6_381	VOG21220	2.2e-42	141.4
MP_BCQMy223___contig_1_fragment_1_61	VOG09023	1.1999999999999999e-41	138.3
MP_ONT143___contig_1_fragment_12_1239	VOG02181	1.3e-41	138.6
GCA_001047465___contig_10_fragment_1_71	VOG10124	1.7e-41	138.8
GCA_004001225___contig_1_fragment_6_849	VOG10124	3.4e-41	137.8
GCA_025728645___contig_11_fragment_1_6	VOG00149	5.8e-41	136.4
MP_ONT143___contig_1_fragment_4_562	VOG00149	1.1e-40	135.5
MP_BCQMy223___contig_1_fragment_12_1207	VOG00149	1.1e-40	135.5
GCA_025728695___contig_140_2	VOG00149	1.1e-40	135.5
GCA_025728595___contig_1_fragment_2_258	VOG00149	1.1e-40	135.5
GCA_001047445___contig_7_fragment_5_304	VOG00149	1.6e-40	135.0
GCA_001047445___contig_7_fragment_2_162	VOG09038	3.2e-40	134.0
GCA_004001225___contig_1_fragment_3_323	VOG00126	4.1e-40	134.5
GCA_001047445___contig_8_fragment_1_50	VOG00126	4.1e-40	134.5
MP_BCQMy223___contig_1_fragment_4_348	VOG00126	4.1e-40	134.5
MP_ONT143___contig_1_fragment_13_1353	VOG00126	4.1e-40	134.5
GCA_001047445___contig_8_fragment_3_159	VOG03321	4.4e-40	133.7
MP_BCQMy223___contig_1_fragment_5_452	VOG03321	4.4e-40	133.7
GCA_004001225___contig_1_fragment_9_1170	VOG00149	1.6999999999999996e-39	131.6
MP_BCQMy223___contig_1_fragment_4_355	VOG00313	3.9e-39	131.1
MP_ONT143___contig_1_fragment_13_1346	VOG00313	3.9e-39	131.1
GCA_001047445___contig_8_fragment_1_57	VOG00313	4.2e-39	131.1
GCA_004001225___contig_1_fragment_3_330	VOG00313	4.2e-39	131.1
MP_ONT143___contig_1_fragment_14_1388	VOG03165	5.4e-39	130.4
MP_BCQMy223___contig_1_fragment_3_313	VOG03165	5.4e-39	130.4
GCA_001047525___contig_2_12	VOG10286	7.4e-39	130.0
GCA_001047395___contig_1_13	VOG10286	7.4e-39	130.0
MP_BCQMy223___contig_3_13	VOG10286	7.4e-39	130.0
MP_BCQMy225___contig_3_13	VOG10286	7.4e-39	130.0
GCA_025728595___contig_1_fragment_2_247	VOG00385	2.2e-38	128.1
GCA_025728645___contig_11_fragment_1_17	VOG00385	2.2e-38	128.1
MP_BCQMy223___contig_1_fragment_12_1218	VOG00385	2.2e-38	128.1
MP_ONT143___contig_1_fragment_4_551	VOG00385	2.2e-38	128.1
GCA_025728635___contig_21_23	VOG24297	2.3999999999999997e-38	128.2
MP_BCQMy223___contig_1_fragment_14_1456	VOG02869	3.1e-38	128.4
MP_ONT143___contig_1_fragment_1_54	VOG02135	3.1e-38	127.7
GCA_004001225___contig_1_fragment_9_1182	VOG00385	3.2e-38	127.6
GCA_001047445___contig_7_fragment_5_292	VOG00385	3.2e-38	127.6
MP_ONT143___contig_1_fragment_1_72	VOG24297	5.4e-38	127.0
MP_BCQMy223___contig_1_fragment_11_1144	VOG00236	1.8e-37	125.8
MP_BCQMy223___contig_1_fragment_5_494	VOG01075	3.1e-37	124.4
MP_ONT143___contig_1_fragment_12_1211	VOG01075	3.1e-37	124.4
MP_ONT143___contig_1_fragment_1_95	VOG01075	8.899999999999999e-37	122.9
GCA_001047445___contig_7_fragment_6_386	VOG18935	1.1e-36	122.8
GCA_001047465___contig_10_fragment_1_39	VOG03165	1.1999999999999998e-36	122.7
GCA_004001225___contig_1_fragment_6_817	VOG03165	1.1999999999999998e-36	122.7
GCA_004001225___contig_1_fragment_6_805	VOG01075	1.8e-36	121.8
MP_BCQMy223___contig_1_fragment_11_1133	VOG01075	1.8e-36	121.8
GCA_001047465___contig_10_fragment_1_27	VOG01075	1.8e-36	121.8
MP_ONT143___contig_1_fragment_1_99	VOG18935	2.2e-36	121.9
MP_BCQMy223___contig_1_fragment_5_498	VOG18935	2.2e-36	121.9
MP_ONT143___contig_1_fragment_12_1207	VOG18935	2.2e-36	121.9
GCA_025728635___contig_19_fragment_1_7	VOG03321	2.5e-36	121.5
