protein	id	evalue	score
GCA_001047555___contig_7_fragment_1_37	PF05135.13	1.7e-11	40.1
GCA_029024925___contig_1_fragment_32_2477	PF09586.10	8.099999999999996e-231	764.7
GCA_001047525___contig_4_fragment_1_57	PF13597.6	7.499999999999998e-182	602.0
MP_ONT81___contig_1_fragment_13_1348	PF13597.6	7.499999999999998e-182	602.0
GCA_001047395___contig_3_fragment_3_344	PF13597.6	7.599999999999998e-182	602.0
GCA_029024925___contig_1_fragment_4_438	PF08428.10	3.699999999999999e-170	548.3
GCA_001047555___contig_10_fragment_2_17	PF00476.20	8.799999999999998e-157	518.0
GCA_029024925___contig_1_fragment_21_1615	PF12846.7	3.699999999999999e-156	515.6
MP_ONT81___contig_1_fragment_7_777	PF05833.11	2.1999999999999994e-150	497.4
GCA_029024925___contig_1_fragment_4_418	PF01526.17	1.7999999999999998e-141	467.5
MP_ONT81___contig_1_fragment_15_1468	PF02867.15	1.2999999999999995e-139	462.1
GCA_001047395___contig_3_fragment_5_720	PF06418.14	2.799999999999999e-132	436.0
GCA_001047525___contig_4_fragment_4_435	PF06418.14	2.799999999999999e-132	436.0
MP_ONT81___contig_1_fragment_1_73	PF02595.15	3.899999999999999e-127	420.3
GCA_025728615___contig_30_fragment_1_105	PF02595.15	3.899999999999999e-127	420.3
MP_LCAL0054___contig_2_fragment_2_99	PF17389.2	4.399999999999999e-125	413.5
GCA_029024925___contig_1_fragment_16_1331	PF00303.19	2.3999999999999996e-121	400.0
GCA_029024925___contig_1_fragment_19_1582	PF01301.19	4.499999999999999e-121	400.3
GCA_029024925___contig_1_fragment_33_2539	PF02384.16	2.899999999999999e-118	390.7
GCA_029024925___contig_1_fragment_8_602	PF03668.15	2.6999999999999994e-116	383.8
GCA_029024925___contig_1_fragment_4_419	PF02275.18	1.1999999999999998e-112	372.7
GCA_029024925___contig_1_fragment_26_2006	PF02384.16	9.199999999999997e-109	359.5
GCA_029024925___contig_1_fragment_21_1611	PF00872.18	6.199999999999999e-105	347.2
GCA_029024925___contig_1_fragment_3_389	PF00872.18	1.2999999999999997e-103	342.8
GCA_029024925___contig_1_fragment_19_1586	PF00872.18	1.4999999999999995e-100	332.8
GCA_029024925___contig_1_fragment_8_603	PF01933.18	1.4999999999999995e-100	332.3
GCA_029024925___contig_1_fragment_22_1716	PF00762.19	2.3999999999999992e-99	328.5
GCA_001047545___contig_5_fragment_2_114	PF02595.15	8.3e-98	323.8
GCA_001047595___contig_6_fragment_2_113	PF02595.15	8.3e-98	323.8
GCA_029024925___contig_1_fragment_32_2462	PF12684.7	4.7e-96	317.1
GCA_025728615___contig_11_15	PF05133.14	2e-94	313.1
GCA_029024925___contig_1_fragment_20_1599	PF00872.18	5.599999999999998e-94	311.1
GCA_029024925___contig_1_fragment_2_368	PF13303.6	5.599999999999998e-94	310.9
MP_ONT81___contig_1_fragment_15_1469	PF00268.21	9.3e-90	296.9
GCA_029024925___contig_1_fragment_33_2545	PF06545.11	1.2999999999999998e-89	295.3
GCA_001047525___contig_7_fragment_2_133	PF02384.16	1.5999999999999996e-89	296.3
GCA_029024925___contig_1_fragment_8_607	PF00574.23	3.2999999999999994e-88	290.4
MP_ONT81___contig_1_fragment_4_559	PF06152.11	1.3999999999999998e-87	290.0
GCA_029024925___contig_1_fragment_30_2249	PF08455.10	2.4999999999999996e-84	279.5
MP_ONT81___contig_1_fragment_4_558	PF05133.14	5.499999999999999e-81	268.8
GCA_029024925___contig_1_fragment_23_1889	PF05133.14	8.199999999999999e-81	268.3
MP_ONT81___contig_1_fragment_12_1234	PF12684.7	2.3999999999999995e-78	259.2
GCA_029024925___contig_1_fragment_22_1738	PF17236.2	6.299999999999999e-77	254.7
GCA_029024925___contig_1_fragment_28_2115	PF07523.12	2.4999999999999996e-73	238.4
GCA_001047395___contig_3_fragment_5_723	PF06908.11	2.0999999999999997e-71	235.4
GCA_001047525___contig_4_fragment_4_438	PF06908.11	2.0999999999999997e-71	235.4
GCA_029024925___contig_1_fragment_15_1310	PF02588.15	1.1999999999999998e-68	226.6
MP_LCAL0054___contig_2_fragment_2_98	PF00933.21	3.399999999999999e-68	226.4
GCA_029024925___contig_1_fragment_21_1623	PF02486.19	8.599999999999999e-68	224.1
GCA_029024925___contig_1_fragment_37_2697	PF13731.6	5.3999999999999997e-67	222.0
GCA_025728615___contig_11_16	PF04466.13	1.0999999999999999e-66	220.2
MP_LCAL0054___contig_2_fragment_2_101	PF04616.14	1.7999999999999998e-66	220.4
GCA_029024925___contig_1_fragment_37_2699	PF13731.6	7.599999999999999e-65	214.9
GCA_001047555___contig_10_fragment_2_23	PF02677.14	9.999999999999998e-65	213.9
GCA_001047395___contig_3_fragment_5_722	PF03838.14	1.1e-64	213.3
GCA_001047525___contig_4_fragment_4_437	PF03838.14	1.1e-64	213.3
MP_ONT81___contig_1_fragment_15_1464	PF02421.18	1.3999999999999997e-64	212.4
GCA_029024925___contig_1_fragment_9_677	PF13350.6	2.2999999999999995e-64	213.6
GCA_029024925___contig_1_fragment_32_2442	PF03354.15	2.2999999999999997e-63	210.4
GCA_001047525___contig_7_fragment_1_77	PF05382.13	1.1e-62	206.3
MP_ONT81___contig_1_fragment_3_520	PF05382.13	1.1e-62	206.3
MP_ONT81___contig_1_fragment_14_1375	PF05382.13	2.5e-62	205.1
GCA_029024925___contig_1_fragment_30_2245	PF13731.6	7.499999999999999e-62	205.2
GCA_029024925___contig_1_fragment_21_1612	PF12642.7	9.4e-62	204.8
GCA_029024925___contig_1_fragment_32_2440	PF04586.17	2.7e-61	202.6
GCA_029024925___contig_1_fragment_37_2698	PF13731.6	5.2999999999999993e-61	202.4
GCA_029024925___contig_1_fragment_21_1613	PF13702.6	1e-60	200.1
MP_ONT81___contig_1_fragment_12_1255	PF08282.12	1.8e-60	200.9
GCA_001047525___contig_4_fragment_4_436	PF00912.22	2.5e-60	199.0
GCA_001047395___contig_3_fragment_5_721	PF00912.22	2.5e-60	199.0
MP_ONT81___contig_1_fragment_14_1393	PF03354.15	5.4e-60	199.3
GCA_029024925___contig_1_fragment_3_397	PF02378.18	2.3999999999999997e-59	197.0
GCA_029024925___contig_1_fragment_11_906	PF07690.16	1.5e-58	194.5
GCA_029024925___contig_1_fragment_16_1332	PF00186.19	2.4e-58	192.5
GCA_029024925___contig_1_fragment_12_1111	PF06605.11	2.6e-58	193.8
GCA_029024925___contig_1_fragment_14_1189	PF18848.1	4.3e-58	192.0
GCA_029024925___contig_1_fragment_5_487	PF16363.5	1.9000000000000002e-57	191.2
GCA_029024925___contig_1_fragment_30_2244	PF13731.6	1e-56	188.4
MP_ONT81___contig_1_fragment_13_1354	PF13177.6	2.9e-56	185.8
GCA_001047395___contig_3_fragment_3_338	PF13177.6	4e-56	185.4
GCA_001047525___contig_4_fragment_1_51	PF13177.6	4e-56	185.4
GCA_029024925___contig_1_fragment_33_2544	PF00549.19	5.7e-56	184.7
GCA_029024925___contig_1_fragment_5_484	PF16067.5	9.7e-56	183.6
GCA_029024925___contig_1_fragment_32_2439	PF05065.13	6.6e-55	182.4
GCA_001047525___contig_4_fragment_1_49	PF02223.17	7.200000000000001e-54	178.3
GCA_001047395___contig_3_fragment_3_336	PF02223.17	7.200000000000001e-54	178.3
MP_ONT81___contig_1_fragment_13_1356	PF02223.17	7.200000000000001e-54	178.3
GCA_029024925___contig_1_fragment_16_1329	PF00999.21	1.1999999999999998e-53	178.3
GCA_025728615___contig_30_fragment_1_102	PF13731.6	1.5999999999999998e-53	177.9
GCA_001047595___contig_6_fragment_2_117	PF13731.6	1.5999999999999998e-53	177.9
MP_ONT81___contig_1_fragment_1_76	PF13731.6	1.5999999999999998e-53	177.9
GCA_001047545___contig_5_fragment_2_118	PF13731.6	2e-53	177.6
MP_ONT81___contig_1_fragment_4_572	PF06605.11	9e-53	175.6
MP_ONT81___contig_1_fragment_14_1391	PF04586.17	1e-52	174.7
GCA_029024925___contig_1_fragment_1_73	PF13561.6	3.1e-52	173.5
GCA_029024925___contig_1_fragment_23_1911	PF07083.11	1.8e-51	171.0
MP_ONT81___contig_1_fragment_13_1350	PF00817.20	3.9999999999999994e-51	169.0
GCA_001047525___contig_4_fragment_1_55	PF00817.20	3.9999999999999994e-51	169.0
GCA_001047395___contig_3_fragment_3_342	PF00817.20	3.9999999999999994e-51	169.0
MP_ONT81___contig_1_fragment_12_1222	PF03354.15	4.7e-51	169.8
GCA_025728595___contig_15_3	PF03354.15	4.7e-51	169.8
MP_ONT81___contig_1_fragment_13_1349	PF13353.6	9.299999999999998e-51	167.8
GCA_001047555___contig_10_fragment_3_116	PF00544.19	2.5e-50	167.1
GCA_001047525___contig_4_fragment_1_56	PF13353.6	3.0999999999999997e-50	166.2
GCA_001047395___contig_3_fragment_3_343	PF13353.6	3.0999999999999997e-50	166.2
GCA_029024925___contig_1_fragment_23_1882	PF03864.15	5.299999999999999e-50	166.5
GCA_001047555___contig_10_fragment_3_122	PF13561.6	1.1e-49	165.2
GCA_025728595___contig_16_7	PF16775.5	1.4000000000000002e-49	162.7
GCA_029024925___contig_1_fragment_15_1313	PF13735.6	1.4000000000000002e-49	164.0
GCA_029024925___contig_1_fragment_19_1583	PF02378.18	1.6e-49	164.7
MP_ONT81___contig_1_fragment_7_776	PF07314.11	4.6e-49	163.0
MP_ONT81___contig_1_fragment_4_581	PF16775.5	5e-49	161.0
GCA_029024925___contig_1_fragment_37_2696	PF11797.8	5.600000000000001e-49	161.7
GCA_029024925___contig_1_fragment_3_392	PF07724.14	6.7e-49	162.4
GCA_025728615___contig_30_fragment_1_104	PF11797.8	2.1e-48	159.9
MP_ONT81___contig_1_fragment_1_74	PF11797.8	2.1e-48	159.9
GCA_001047395___contig_3_fragment_6_828	PF04586.17	4.2999999999999994e-48	159.6
GCA_029024925___contig_1_fragment_22_1755	PF03837.14	4.5999999999999995e-48	159.4
GCA_001047555___contig_10_fragment_1_4	PF13604.6	6.2e-48	159.1
GCA_001047395___contig_3_fragment_6_806	PF16775.5	6.9e-48	157.3
GCA_029024925___contig_1_fragment_22_1744	PF04466.13	6.9e-48	158.9
MP_ONT81___contig_1_fragment_12_1200	PF16775.5	7.1e-48	157.3
GCA_001047545___contig_5_fragment_2_116	PF11797.8	7.499999999999999e-48	158.1
GCA_001047595___contig_6_fragment_2_115	PF11797.8	7.499999999999999e-48	158.1
MP_ONT81___contig_1_fragment_1_77	PF13731.6	9.300000000000001e-48	159.1
GCA_025728615___contig_30_fragment_1_101	PF13731.6	9.300000000000001e-48	159.1
GCA_001047555___contig_10_fragment_2_20	PF00122.20	9.400000000000001e-48	158.2
GCA_029024925___contig_1_fragment_3_393	PF00872.18	1.9999999999999997e-47	157.9
MP_ONT81___contig_1_fragment_15_1470	PF03816.14	2.3e-47	157.0
GCA_001047545___contig_5_fragment_2_119	PF13731.6	2.5999999999999997e-47	157.7
GCA_001047595___contig_6_fragment_2_118	PF13731.6	2.5999999999999997e-47	157.7
GCA_029024925___contig_1_fragment_32_2463	PF03837.14	4.399999999999999e-47	156.2
GCA_029024925___contig_1_fragment_3_399	PF07764.11	1.4999999999999997e-46	152.9
GCA_029024925___contig_1_fragment_5_482	PF00056.23	1.5999999999999998e-46	154.0
GCA_001047525___contig_7_fragment_2_136	PF18766.1	2.1000000000000003e-46	154.4
GCA_001047395___contig_3_fragment_6_848	PF05565.11	2.8999999999999997e-46	153.5
GCA_029024925___contig_1_fragment_23_1871	PF06605.11	4.9e-46	153.4
GCA_001047395___contig_3_fragment_6_829	PF04860.12	5.7e-46	153.2
GCA_025728595___contig_15_4	PF04860.12	8.7e-46	152.6
MP_ONT81___contig_1_fragment_12_1221	PF04860.12	8.7e-46	152.6
GCA_029024925___contig_1_fragment_33_2540	PF18766.1	1.1e-45	152.1
MP_ONT81___contig_1_fragment_4_544	PF05565.11	1.3e-45	151.4
MP_ONT81___contig_1_fragment_12_1209	PF06605.11	1.6e-45	151.7
GCA_029024925___contig_1_fragment_16_1330	PF00005.27	3.4999999999999994e-45	150.0
MP_LCAL0054___contig_2_fragment_2_107	PF05866.11	8.499999999999999e-45	148.4
GCA_001047395___contig_3_fragment_5_719	PF07553.11	9.8e-45	146.7
GCA_001047525___contig_4_fragment_4_434	PF07553.11	9.8e-45	146.7
MP_ONT81___contig_1_fragment_12_1252	PF07553.11	4.1999999999999995e-44	144.7
GCA_025728615___contig_30_fragment_1_115	PF16173.5	4.6e-44	146.0
MP_ONT81___contig_1_fragment_1_63	PF16173.5	4.6e-44	146.0
MP_ONT81___contig_1_fragment_4_534	PF00239.21	6.4e-44	145.7
GCA_029024925___contig_1_fragment_22_1743	PF05133.14	1.6e-43	145.4
GCA_001047395___contig_3_fragment_6_815	PF06605.11	2.5e-43	144.5
GCA_001047395___contig_3_fragment_3_337	PF06153.11	2.5999999999999996e-43	142.8
GCA_001047525___contig_4_fragment_1_50	PF06153.11	2.5999999999999996e-43	142.8
MP_ONT81___contig_1_fragment_13_1355	PF06153.11	2.5999999999999996e-43	142.8
GCA_029024925___contig_1_fragment_21_1619	PF07275.11	5.499999999999999e-43	143.4
GCA_029024925___contig_1_fragment_8_606	PF13462.6	5.7e-43	143.0
GCA_029024925___contig_1_fragment_2_369	PF02558.16	3.7e-42	139.6
GCA_029024925___contig_1_fragment_5_480	PF06998.11	3.8999999999999995e-42	139.3
MP_ONT81___contig_1_fragment_4_557	PF04466.13	4.2e-42	140.0
GCA_029024925___contig_1_fragment_3_388	PF12146.8	4.7999999999999994e-42	139.9
GCA_029024925___contig_1_fragment_2_365	PF01610.17	5.799999999999999e-42	140.1
GCA_001047555___contig_10_fragment_1_5	PF00300.22	3.3e-41	137.2
GCA_029024925___contig_1_fragment_1_79	PF07690.16	3.6999999999999997e-41	137.2
GCA_029024925___contig_1_fragment_4_416	PF13700.6	5.5e-41	136.2
GCA_029024925___contig_1_fragment_28_2119	PF03591.14	8.299999999999999e-41	135.7
MP_ONT81___contig_1_fragment_14_1403	PF13479.6	2.5e-40	134.4
MP_ONT81___contig_1_fragment_14_1390	PF05065.13	2.6e-40	134.6
GCA_029024925___contig_1_fragment_20_1604	PF01610.17	2.8e-40	134.6
GCA_029024925___contig_1_fragment_8_604	PF14527.6	1e-39	130.6
GCA_029024925___contig_1_fragment_23_1919	PF05339.11	1e-39	130.6
GCA_029024925___contig_1_fragment_23_1866	PF01183.20	1.6999999999999996e-39	131.9
GCA_029024925___contig_1_fragment_10_791	PF00829.21	1.8e-39	130.2
MP_ONT81___contig_1_fragment_12_1235	PF03837.14	2.7e-39	130.8
GCA_029024925___contig_1_fragment_15_1309	PF08864.10	4.9e-39	128.7
MP_ONT81___contig_1_fragment_3_498	PF01042.21	4.9e-39	129.2
GCA_029024925___contig_1_fragment_11_900	PF13377.6	5.7000000000000003e-39	130.2
GCA_029024925___contig_1_fragment_37_2691	PF01546.28	5.7000000000000003e-39	130.0
GCA_029024925___contig_1_fragment_37_2689	PF03733.13	5.9e-39	128.7
GCA_001047525___contig_7_fragment_1_102	PF01042.21	8.4e-39	128.4
GCA_001047525___contig_7_fragment_1_90	PF12363.8	9.9e-39	128.3
MP_ONT81___contig_1_fragment_3_509	PF12363.8	9.9e-39	128.3
GCA_029024925___contig_1_fragment_22_1763	PF10552.9	1.1999999999999998e-38	127.8
GCA_001047395___contig_3_fragment_6_830	PF03354.15	2.2e-38	128.0
GCA_029024925___contig_1_fragment_4_425	PF00239.21	2.2999999999999998e-38	127.7
GCA_029024925___contig_1_fragment_15_1306	PF00216.21	3.7000000000000005e-38	125.7
GCA_029024925___contig_1_fragment_32_2430	PF18013.1	4.799999999999999e-38	126.5
GCA_029024925___contig_1_fragment_32_2441	PF04860.12	6.799999999999999e-38	126.7
MP_ONT81___contig_1_fragment_3_514	PF10651.9	8.4e-38	125.5
GCA_029024925___contig_1_fragment_2_374	PF13610.6	9.3e-38	125.7
GCA_001047555___contig_10_fragment_1_8	PF13641.6	1.1e-37	126.2
GCA_029024925___contig_1_fragment_21_1628	PF00078.27	1.2e-37	125.7
MP_ONT81___contig_1_fragment_7_774	PF06265.11	1.3000000000000001e-37	123.8
GCA_001047395___contig_3_fragment_6_846	PF16784.5	1.3000000000000001e-37	125.4
MP_ONT81___contig_1_fragment_15_1467	PF07972.11	1.3000000000000001e-37	124.7
MP_ONT81___contig_1_fragment_4_564	PF11114.8	6.2e-37	122.2
GCA_029024925___contig_1_fragment_33_2538	PF01420.19	6.4e-37	123.4
GCA_029024925___contig_1_fragment_23_1910	PF16784.5	7.399999999999999e-37	122.9
GCA_001047525___contig_7_fragment_1_84	PF10651.9	8.3e-37	122.2
GCA_029024925___contig_1_fragment_2_376	PF00535.26	8.399999999999999e-37	122.7
GCA_025728595___contig_15_5	PF04586.17	1.1999999999999998e-36	122.4
MP_ONT81___contig_1_fragment_12_1220	PF04586.17	1.1999999999999998e-36	122.4
GCA_025728615___contig_11_5	PF12363.8	1.3e-36	121.5
GCA_029024925___contig_1_fragment_21_1631	PF06125.11	2.6999999999999997e-36	120.1
MP_ONT81___contig_1_fragment_4_556	PF03592.16	3.3999999999999996e-36	120.9
GCA_029024925___contig_1_fragment_22_1756	PF09588.10	3.5e-36	120.7
MP_ONT81___contig_1_fragment_12_1246	PF03374.14	3.6e-36	119.9
GCA_029024925___contig_1_fragment_23_1863	PF14264.6	5.2e-36	120.6
MP_ONT81___contig_1_fragment_12_1249	PF03374.14	5.9e-36	119.2
MP_ONT81___contig_1_fragment_12_1242	PF03374.14	6.1e-36	119.1
GCA_029024925___contig_1_fragment_3_385	PF01610.17	6.1e-36	120.4
GCA_001047395___contig_3_fragment_6_843	PF00436.25	7.2e-36	118.5
MP_ONT81___contig_1_fragment_4_549	PF00436.25	7.4e-36	118.5
GCA_029024925___contig_1_fragment_15_1312	PF01113.20	8.300000000000001e-36	118.9
MP_ONT81___contig_1_fragment_12_1230	PF00436.25	1.1999999999999998e-35	117.8
MP_ONT81___contig_1_fragment_4_546	PF16784.5	1.4e-35	118.8
GCA_001047395___contig_3_fragment_6_842	PF05866.11	1.5e-35	118.6
MP_ONT81___contig_1_fragment_12_1233	PF16784.5	1.6999999999999999e-35	118.5
MP_ONT81___contig_1_fragment_4_539	PF03374.14	1.6999999999999999e-35	117.7
MP_ONT81___contig_1_fragment_4_569	PF06854.11	1.6999999999999999e-35	118.6
GCA_025728595___contig_16_13	PF10651.9	2.8999999999999997e-35	117.2
GCA_001047395___contig_3_fragment_6_812	PF10651.9	2.8999999999999997e-35	117.2
GCA_029024925___contig_1_fragment_11_927	PF05737.12	3.9e-35	117.0
GCA_025728615___contig_11_12	PF05065.13	4.6e-35	117.3
GCA_001047555___contig_10_fragment_2_16	PF06831.14	6.4e-35	115.2
GCA_025728695___contig_139_4	PF10651.9	7.1e-35	116.0
MP_ONT81___contig_1_fragment_12_1206	PF10651.9	7.1e-35	116.0
GCA_029024925___contig_1_fragment_15_1308	PF14559.6	7.1e-35	115.5
GCA_029024925___contig_1_fragment_22_1746	PF14350.6	7.499999999999999e-35	117.0
MP_ONT81___contig_1_fragment_14_1380	PF10651.9	7.699999999999999e-35	115.9
GCA_029024925___contig_1_fragment_11_919	PF17802.1	1.4999999999999998e-34	114.3
GCA_001047555___contig_10_fragment_1_2	PF06177.11	2.1e-34	115.0
GCA_029024925___contig_1_fragment_12_1113	PF05105.12	2.2000000000000003e-34	114.1
GCA_029024925___contig_1_fragment_32_2473	PF00239.21	2.6e-34	114.5
MP_ONT81___contig_1_fragment_4_571	PF05709.11	4e-34	114.2
GCA_029024925___contig_1_fragment_33_2536	PF01420.19	4.0999999999999995e-34	114.3
GCA_029024925___contig_1_fragment_23_1862	PF16308.5	8.199999999999999e-34	113.2
GCA_029024925___contig_1_fragment_11_911	PF00582.26	9.199999999999999e-34	113.1
GCA_029024925___contig_1_fragment_23_1875	PF12363.8	9.699999999999998e-34	112.2
GCA_001047395___contig_3_fragment_1_120	PF13377.6	1.4999999999999999e-33	112.5
GCA_001047545___contig_5_fragment_3_424	PF13377.6	1.4999999999999999e-33	112.5
MP_ONT81___contig_1_fragment_12_1232	PF09681.10	1.9e-33	111.1
GCA_029024925___contig_1_fragment_21_1633	PF17802.1	2e-33	110.7
GCA_029024925___contig_1_fragment_3_398	PF13614.6	2e-33	111.8
GCA_029024925___contig_1_fragment_4_415	PF00239.21	2.7e-33	111.2
GCA_029024925___contig_1_fragment_12_1107	PF12363.8	2.8999999999999997e-33	110.7
GCA_029024925___contig_1_fragment_14_1188	PF00313.22	3.1e-33	109.6
GCA_029024925___contig_1_fragment_21_1616	PF12648.7	3.5999999999999997e-33	110.3
GCA_001047395___contig_3_fragment_6_870	PF00005.27	3.6999999999999995e-33	111.0
GCA_029024925___contig_1_fragment_22_1719	PF01476.20	4.4e-33	109.2
MP_ONT81___contig_1_fragment_14_1416	PF07553.11	5.699999999999999e-33	109.1
MP_ONT81___contig_1_fragment_4_545	PF04404.12	5.699999999999999e-33	110.0
MP_ONT81___contig_1_fragment_3_513	PF18013.1	5.899999999999999e-33	110.0
GCA_029024925___contig_1_fragment_33_2542	PF07905.11	5.9999999999999997e-33	109.7
MP_ONT81___contig_1_fragment_7_773	PF01035.20	7.299999999999999e-33	108.7
GCA_029024925___contig_1_fragment_32_2475	PF13419.6	7.399999999999999e-33	110.2
GCA_001047395___contig_3_fragment_3_340	PF06156.13	9.999999999999999e-33	108.9
GCA_029024925___contig_1_fragment_22_1751	PF05866.11	9.999999999999999e-33	109.4
MP_ONT81___contig_1_fragment_13_1352	PF06156.13	9.999999999999999e-33	108.9
GCA_001047525___contig_4_fragment_1_53	PF06156.13	9.999999999999999e-33	108.9
MP_ONT81___contig_1_fragment_14_1381	PF18013.1	1.1999999999999999e-32	109.0
GCA_029024925___contig_1_fragment_1_76	PF03780.13	1.4e-32	108.4
GCA_025728615___contig_11_11	PF02368.18	1.4e-32	107.6
GCA_029024925___contig_1_fragment_21_1632	PF06125.11	1.5e-32	108.1
GCA_001047395___contig_3_fragment_6_847	PF04404.12	1.5e-32	108.7
GCA_029024925___contig_1_fragment_32_2418	PF00313.22	1.5e-32	107.4
MP_ONT81___contig_1_fragment_3_497	PF00005.27	1.6e-32	109.0
GCA_029024925___contig_1_fragment_11_904	PF13427.6	1.7e-32	107.8
GCA_025728615___contig_30_fragment_1_98	PF00005.27	1.8e-32	108.8
MP_ONT81___contig_1_fragment_1_80	PF00005.27	1.8e-32	108.8
GCA_001047555___contig_10_fragment_1_1	PF02776.18	2.1e-32	108.1
GCA_001047525___contig_7_fragment_1_103	PF00005.27	2.1e-32	108.6
GCA_001047595___contig_6_fragment_2_124	PF00005.27	2.2e-32	108.5
GCA_001047545___contig_5_fragment_2_125	PF00005.27	2.2e-32	108.5
GCA_029024925___contig_1_fragment_1_77	PF03780.13	2.2e-32	107.8
GCA_029024925___contig_1_fragment_4_437	PF03780.13	5.2e-32	106.6
GCA_029024925___contig_1_fragment_30_2247	PF12799.7	6.1e-32	105.3
MP_ONT81___contig_1_fragment_13_1353	PF04468.12	7.2e-32	105.7
GCA_001047525___contig_4_fragment_1_52	PF04468.12	7.299999999999999e-32	105.6
GCA_001047395___contig_3_fragment_3_339	PF04468.12	7.299999999999999e-32	105.6
GCA_029024925___contig_1_fragment_11_918	PF16555.5	7.999999999999999e-32	106.6
GCA_001047395___contig_3_fragment_6_869	PF00589.22	8.199999999999998e-32	106.4
GCA_001047555___contig_10_fragment_3_120	PF03013.14	8.3e-32	106.0
GCA_029024925___contig_1_fragment_9_671	PF02452.17	9.999999999999999e-32	105.7
GCA_029024925___contig_1_fragment_16_1335	PF05979.12	1.4e-31	104.3
MP_ONT81___contig_1_fragment_12_1254	PF00589.22	1.5999999999999999e-31	105.5
GCA_001047525___contig_7_fragment_1_78	PF16938.5	1.9999999999999997e-31	104.1
MP_ONT81___contig_1_fragment_3_519	PF16938.5	1.9999999999999997e-31	104.1
GCA_001047395___contig_3_fragment_6_860	PF02498.17	2.4e-31	104.4
GCA_025728675___contig_3_fragment_1_25	PF02498.17	2.4e-31	104.4
MP_ONT81___contig_1_fragment_4_580	PF16938.5	2.6e-31	103.7
MP_ONT81___contig_1_fragment_14_1417	PF00589.22	2.6999999999999997e-31	104.7
GCA_029024925___contig_1_fragment_23_1918	PF03374.14	3.3e-31	103.9
GCA_029024925___contig_1_fragment_23_1902	PF12961.7	3.5999999999999996e-31	103.2
MP_ONT81___contig_1_fragment_14_1376	PF16938.5	3.9999999999999995e-31	103.1
GCA_001047395___contig_3_fragment_6_816	PF05709.11	4.2e-31	104.3
MP_ONT81___contig_1_fragment_12_1201	PF16938.5	5.8999999999999994e-31	102.6
GCA_025728615___contig_30_fragment_1_100	PF18483.1	6.2e-31	104.0
MP_ONT81___contig_1_fragment_1_78	PF18483.1	6.2e-31	104.0
GCA_029024925___contig_1_fragment_2_375	PF03721.14	9e-31	103.0
GCA_025728595___contig_16_8	PF16938.5	1.1000000000000001e-30	101.7
GCA_001047395___contig_3_fragment_6_807	PF16938.5	1.1000000000000001e-30	101.7
GCA_025728675___contig_3_fragment_1_29	PF00589.22	1.3e-30	102.5
GCA_029024925___contig_1_fragment_32_2429	PF10651.9	2.6e-30	101.2
GCA_025728595___contig_16_2	PF00589.22	2.6e-30	101.5
GCA_029024925___contig_1_fragment_22_1727	PF10651.9	2.8e-30	101.0
GCA_025728675___contig_3_fragment_1_30	PF00542.19	3.4e-30	100.3
MP_ONT81___contig_1_fragment_4_574	PF10651.9	3.6e-30	100.7
GCA_029024925___contig_1_fragment_22_1718	PF00313.22	5.0000000000000004e-30	99.3
GCA_029024925___contig_1_fragment_5_488	PF01638.17	5.6e-30	99.2
MP_ONT81___contig_1_fragment_12_1210	PF05709.11	1.4999999999999998e-29	99.3
MP_ONT81___contig_1_fragment_15_1465	PF04023.14	2.0000000000000002e-29	97.8
MP_ONT81___contig_1_fragment_14_1392	PF04860.12	2.2e-29	98.7
GCA_025728615___contig_11_24	PF07083.11	2.6e-29	98.6
GCA_001047555___contig_10_fragment_1_7	PF03170.13	2.7e-29	98.0
GCA_025728675___contig_3_fragment_1_7	PF07083.11	3.8e-29	98.0
GCA_029024925___contig_1_fragment_23_1909	PF09681.10	4.8e-29	96.8
GCA_029024925___contig_1_fragment_2_363	PF00589.22	5.2e-29	97.3
GCA_001047395___contig_3_fragment_6_865	PF09669.10	5.7e-29	96.6
GCA_029024925___contig_1_fragment_21_1625	PF06414.12	6.9e-29	96.6
GCA_029024925___contig_1_fragment_5_486	PF03595.17	7.499999999999999e-29	97.0
GCA_025728615___contig_30_fragment_1_112	PF00005.27	8.600000000000001e-29	96.9
GCA_029024925___contig_1_fragment_22_1728	PF18013.1	1e-28	96.2
MP_ONT81___contig_1_fragment_7_779	PF00486.28	1e-28	95.3
GCA_029024925___contig_1_fragment_11_907	PF00817.20	1.3000000000000002e-28	96.0
GCA_029024925___contig_1_fragment_23_1867	PF16938.5	2.1e-28	94.5
MP_ONT81___contig_1_fragment_7_780	PF02518.26	2.1e-28	95.2
GCA_029024925___contig_1_fragment_21_1621	PF02371.16	2.3999999999999998e-28	94.4
MP_ONT81___contig_1_fragment_4_560	PF06810.11	4.7000000000000005e-28	94.0
MP_ONT81___contig_1_fragment_1_66	PF00005.27	4.899999999999999e-28	94.4
GCA_029024925___contig_1_fragment_32_2452	PF00589.22	5.6999999999999995e-28	93.9
GCA_001047525___contig_4_fragment_1_54	PF00590.20	6.4999999999999995e-28	94.2
GCA_001047395___contig_3_fragment_3_341	PF00590.20	6.4999999999999995e-28	94.2
MP_ONT81___contig_1_fragment_13_1351	PF00590.20	6.4999999999999995e-28	94.2
GCA_029024925___contig_1_fragment_2_366	PF00872.18	9.300000000000002e-28	93.2
GCA_029024925___contig_1_fragment_8_609	PF07784.11	1.7e-27	91.2
